serotype,cell_type,3E5,3E6,3E7,3E8,3E9,3E10,3E11
AAV8,Amacrine Cell,0,0,0,69.88364373318426,594.0109717320661,0,0
AAV8,Retinal Ganglion Cell,0,0,0,37.97660641045116,835.4853410299256,0,0
AAV8,Endothelial Cell,0,0,0,0,202.63424518743668,0,0
AAV8,Muller Glia,0,0,0,0,49.58349861166204,0,0
AAV8,Off-Bipolar,0,0,0,0,25.046335721084006,0,0
AAV8,On-Bipolar,0,0,0,0,12.352694122588137,0,0
AAV8,Unknown,0,0,0,0,41.8007774944614,0,0
