umap1,umap2,cell_type
1.5785861015319824,10.75473403930664,Stressed/Cell Death
5.152135848999023,8.787945747375488,Stressed/Cell Death
3.462541341781616,10.536348342895508,Stressed/Cell Death
1.6184446811676025,10.953187942504883,Stressed/Cell Death
1.926094889640808,9.222592354,Stressed/Cell Death
4.367252826690674,8.590802192687988,Stressed/Cell Death
3.4240620136260986,9.440169334411621,Stressed/Cell Death
4.853747844696045,10.199044227600098,Stressed/Cell Death
5.442844867706299,9.771038055419922,Stressed/Cell Death
4.768339634,9.649519920349121,Stressed/Cell Death
3.4533071517944336,10.464594841003418,Stressed/Cell Death
3.450305223464966,8.520368576049805,Stressed/Cell Death
3.944519519805908,9.404631614685059,Stressed/Cell Death
1.866724967956543,11.004186630249023,Stressed/Cell Death
2.9175219535827637,8.141951560974121,Stressed/Cell Death
1.723474383354187,9.558725357055664,Stressed/Cell Death
4.354906082,10.354207038879395,Stressed/Cell Death
2.4145994186401367,9.418142318725586,Stressed/Cell Death
1.8649580478668213,10.280389785766602,Stressed/Cell Death
2.1033239364624023,9.378938674926758,Stressed/Cell Death
3.225369453430176,9.326054573059082,Stressed/Cell Death
2.9204981327056885,8.794523239135742,Stressed/Cell Death
3.117278575897217,10.237858772277832,Stressed/Cell Death
4.232902526855469,9.644241333007812,Stressed/Cell Death
1.6706063747406006,10.225421905517578,Stressed/Cell Death
1.618412733078003,10.787866592407227,Stressed/Cell Death
1.6664667129516602,9.310614585876465,Stressed/Cell Death
3.047193765640259,8.177833557128906,Stressed/Cell Death
3.4468777179718018,8.271251678466797,Stressed/Cell Death
5.935591220855713,9.882205009,Stressed/Cell Death
1.9788296222686768,10.44552993774414,Stressed/Cell Death
2.0768797397613525,10.250873565673828,Stressed/Cell Death
4.604710578918457,9.782264709472656,Stressed/Cell Death
2.814883232116699,9.562172889709473,Stressed/Cell Death
3.5641653537750244,9.817688941955566,Stressed/Cell Death
2.9716262817382812,7.710981369018555,Stressed/Cell Death
5.885275840759277,9.573966026306152,Stressed/Cell Death
2.816654682159424,8.271139144897461,Stressed/Cell Death
2.5402119159698486,8.276148796081543,Stressed/Cell Death
3.034583330154419,9.799612045288086,Stressed/Cell Death
3.8611626625061035,9.716057777404785,Stressed/Cell Death
3.2577250003814697,9.802830696105957,Stressed/Cell Death
2.037823438644409,10.374011993408203,Stressed/Cell Death
2.604401111602783,8.536222457885742,Stressed/Cell Death
2.5813376903533936,8.805210114,Stressed/Cell Death
4.046932220458984,9.195776939,Stressed/Cell Death
3.3471999168395996,9.945057869,Stressed/Cell Death
3.820827007293701,9.934135437011719,Stressed/Cell Death
3.2100205421447754,9.830483436584473,Stressed/Cell Death
4.008002281188965,8.125425338745117,Stressed/Cell Death
5.819218635559082,9.464108467,Stressed/Cell Death
2.344789505004883,10.430793762207031,Stressed/Cell Death
4.498632431030273,7.651498317718506,Stressed/Cell Death
3.5868711471557617,9.895404815673828,Stressed/Cell Death
1.8218079805374146,10.783632278442383,Stressed/Cell Death
2.427414894104004,8.468849182128906,Stressed/Cell Death
1.6872553825378418,10.697294235229492,Stressed/Cell Death
2.8654940128326416,8.989269256591797,Stressed/Cell Death
2.8560547828674316,8.838144302368164,Stressed/Cell Death
2.830758810043335,8.320494651794434,Stressed/Cell Death
2.8981270790100098,9.333849906921387,Stressed/Cell Death
1.8031392097473145,9.223155975341797,Stressed/Cell Death
3.3622336387634277,8.943266868591309,Stressed/Cell Death
1.8532849550247192,10.929718017578125,Stressed/Cell Death
1.9736392498016357,9.599478721618652,Stressed/Cell Death
1.6010745763778687,10.918211936950684,Stressed/Cell Death
5.488026142120361,9.534364700317383,Stressed/Cell Death
2.785604476928711,10.134465217590332,Stressed/Cell Death
3.2110562324523926,7.283506393432617,Stressed/Cell Death
1.6206921339035034,9.762880325317383,Stressed/Cell Death
2.934887409210205,8.820084571838379,Stressed/Cell Death
5.586863994598389,8.814502716064453,Stressed/Cell Death
3.415564537,10.469836235046387,Stressed/Cell Death
2.7353110313415527,7.955899238586426,Stressed/Cell Death
2.9025416374206543,7.972971439361572,Stressed/Cell Death
2.9127304553985596,9.309737205505371,Stressed/Cell Death
4.596314907073975,7.753417015075684,Stressed/Cell Death
2.3316078186035156,10.484359741210938,Stressed/Cell Death
2.697094678878784,9.315235137939453,Stressed/Cell Death
4.833272457122803,8.884626388549805,Stressed/Cell Death
1.9715903997421265,9.177259445,Stressed/Cell Death
2.3185458183288574,8.518224716186523,Stressed/Cell Death
3.9087677001953125,9.574376106262207,Stressed/Cell Death
6.276095390319824,8.790103912353516,Stressed/Cell Death
1.6171692609786987,10.244965553283691,Stressed/Cell Death
1.9939113855361938,10.870500564575195,Stressed/Cell Death
2.584106445,8.759484291,Stressed/Cell Death
1.5018401145935059,10.864553451538086,Stressed/Cell Death
2.0987837314605713,10.451215744018555,Stressed/Cell Death
2.610224962234497,10.423622131347656,Stressed/Cell Death
4.51864481,7.716705322265625,Stressed/Cell Death
3.396552801132202,10.293428421020508,Stressed/Cell Death
2.6423752307891846,8.257943153381348,Stressed/Cell Death
2.940164089202881,8.567306518554688,Stressed/Cell Death
3.623081922531128,9.642987251281738,Stressed/Cell Death
1.7403404712677002,10.488664627075195,Stressed/Cell Death
2.3810412883758545,9.135212898254395,Stressed/Cell Death
3.830095052719116,9.102258682250977,Stressed/Cell Death
1.6339032649993896,9.672870635986328,Stressed/Cell Death
3.880762815475464,9.207125663757324,Stressed/Cell Death
4.329219341278076,9.935751914978027,Stressed/Cell Death
4.225057125091553,9.573207855,Stressed/Cell Death
2.9200870990753174,8.542738914489746,Stressed/Cell Death
1.9627801179885864,10.080775260925293,Stressed/Cell Death
3.040994644165039,8.075228691101074,Stressed/Cell Death
2.6817574501037598,8.096846580505371,Stressed/Cell Death
4.984527111053467,9.690263748168945,Stressed/Cell Death
1.9524821043014526,9.657349586486816,Stressed/Cell Death
4.181778907775879,8.490996360778809,Stressed/Cell Death
4.582219601,7.592560291290283,Stressed/Cell Death
3.6600146293640137,10.361201286315918,Stressed/Cell Death
2.475846052,9.173912048339844,Stressed/Cell Death
2.899725914001465,8.217138290405273,Stressed/Cell Death
3.0340538024902344,8.807085037231445,Stressed/Cell Death
2.8860883712768555,8.374781608581543,Stressed/Cell Death
5.6060261726379395,10.515250205993652,Stressed/Cell Death
1.822191596031189,9.965315818786621,Stressed/Cell Death
1.857817530632019,9.663889885,Stressed/Cell Death
4.241364956,9.893665313720703,Stressed/Cell Death
3.4849765300750732,10.56934642791748,Stressed/Cell Death
3.044950485229492,9.327896118164062,Stressed/Cell Death
3.3096725940704346,9.048820495605469,Stressed/Cell Death
3.0773470401763916,8.497452735900879,Stressed/Cell Death
2.9757683277130127,7.583518981933594,Stressed/Cell Death
4.218332290649414,8.390051842,Stressed/Cell Death
2.547365188598633,8.045702934265137,Stressed/Cell Death
4.203130722045898,9.758577346801758,Stressed/Cell Death
4.165935516357422,9.912557601928711,Stressed/Cell Death
4.161365509033203,8.418576241,Stressed/Cell Death
2.68228817,8.520604133605957,Stressed/Cell Death
2.8605668544769287,8.174934387207031,Stressed/Cell Death
4.4209208488464355,9.178398132324219,Stressed/Cell Death
2.7663841247558594,10.17367172241211,Stressed/Cell Death
1.8432698249816895,9.393830299377441,Stressed/Cell Death
2.3968098163604736,8.801290512084961,Stressed/Cell Death
3.6495141983032227,8.456227303,Stressed/Cell Death
3.1654043197631836,8.883687019348145,Stressed/Cell Death
1.4006284475326538,10.252630233764648,Stressed/Cell Death
2.0342040061950684,10.205479621887207,Stressed/Cell Death
3.2468671798706055,8.193120002746582,Stressed/Cell Death
2.8692238330841064,8.704585075378418,Stressed/Cell Death
3.4638702869415283,9.077834129333496,Stressed/Cell Death
2.172597885131836,9.317260742,Stressed/Cell Death
3.174438714981079,10.428730010986328,Stressed/Cell Death
3.269507884979248,10.70430850982666,Stressed/Cell Death
3.926893472671509,8.926901817321777,Stressed/Cell Death
1.969159722328186,9.097182273864746,Stressed/Cell Death
3.5696938037872314,8.740637779,Stressed/Cell Death
5.175597667694092,7.85458231,Stressed/Cell Death
2.089338779449463,10.26404857635498,Stressed/Cell Death
2.500741720199585,10.157068252563477,Stressed/Cell Death
2.018113374710083,10.546906471252441,Stressed/Cell Death
2.271085500717163,9.673484802246094,Stressed/Cell Death
2.4901459217071533,9.390474319458008,Stressed/Cell Death
4.09907341,8.318768501281738,Stressed/Cell Death
1.777841567993164,10.747840881347656,Stressed/Cell Death
2.6009254455566406,8.611103057861328,Stressed/Cell Death
4.772445201873779,8.997267723083496,Stressed/Cell Death
2.8752331733703613,8.934568405151367,Stressed/Cell Death
1.6364041566848755,9.429357528686523,Stressed/Cell Death
4.363363265991211,8.732665061950684,Stressed/Cell Death
3.1723382472991943,8.423554420471191,Stressed/Cell Death
2.8074960708618164,8.177639961242676,Stressed/Cell Death
5.752716064453125,9.004688262939453,Stressed/Cell Death
4.133184432983398,8.562146186828613,Stressed/Cell Death
3.0451457500457764,9.127762794494629,Stressed/Cell Death
1.584556221961975,9.589411735534668,Stressed/Cell Death
4.171145915985107,10.243518829345703,Stressed/Cell Death
1.5771068334579468,10.227655410766602,Stressed/Cell Death
4.406689167022705,9.422469139099121,Stressed/Cell Death
2.9332973957061768,8.385867119,Stressed/Cell Death
3.002377748,10.073320388793945,Stressed/Cell Death
4.056149482727051,8.684859275817871,Stressed/Cell Death
2.485386610031128,8.487678527832031,Stressed/Cell Death
2.380016565322876,10.393229484558105,Stressed/Cell Death
2.9746782779693604,8.474692344665527,Stressed/Cell Death
1.8266733884811401,9.486160278320312,Stressed/Cell Death
2.586977243423462,9.325285911560059,Stressed/Cell Death
2.228752851486206,9.959222793579102,Stressed/Cell Death
4.167174339294434,10.090651512145996,Stressed/Cell Death
4.575067997,8.808001518249512,Stressed/Cell Death
3.997096538543701,9.706978797912598,Stressed/Cell Death
4.5047712326049805,9.700301170349121,Stressed/Cell Death
3.6691982746124268,9.054341316223145,Stressed/Cell Death
3.451540231704712,8.352108001708984,Stressed/Cell Death
3.0215256214141846,7.836818218231201,Stressed/Cell Death
4.5928497314453125,8.602529525756836,Stressed/Cell Death
4.160040855407715,9.814842224121094,Stressed/Cell Death
3.1140942573547363,8.417478561401367,Stressed/Cell Death
4.669066905975342,9.053457260131836,Stressed/Cell Death
2.769746780395508,8.798531532287598,Stressed/Cell Death
1.2317461967468262,9.502029418945312,Stressed/Cell Death
3.8007843494415283,8.435570717,Stressed/Cell Death
4.471698284,8.904099464416504,Stressed/Cell Death
4.325766086578369,8.141897201538086,Stressed/Cell Death
2.8269975185394287,9.258846282958984,Stressed/Cell Death
2.0032362937927246,10.581282615661621,Stressed/Cell Death
1.619009256362915,9.294075012207031,Stressed/Cell Death
2.239537000656128,10.50284194946289,Stressed/Cell Death
3.0043606758117676,8.190435409545898,Stressed/Cell Death
4.395077228546143,8.606235504,Stressed/Cell Death
1.8277926445007324,10.364124298095703,Stressed/Cell Death
3.6694700717926025,10.415467262268066,Stressed/Cell Death
3.510136842727661,8.466799736,Stressed/Cell Death
3.4046506881713867,10.118371963500977,Stressed/Cell Death
1.8082306385040283,10.40310001373291,Stressed/Cell Death
2.173143148422241,10.520177841186523,Stressed/Cell Death
2.941695213317871,10.538002967834473,Stressed/Cell Death
3.343621253967285,10.205436706542969,Stressed/Cell Death
1.771645426750183,10.262633323669434,Stressed/Cell Death
4.118423938751221,8.142414093017578,Stressed/Cell Death
1.5432300567626953,9.424618721,Stressed/Cell Death
3.858520984649658,9.002170563,Stressed/Cell Death
2.773049831390381,7.906157017,Stressed/Cell Death
2.9992122650146484,9.058925629,Stressed/Cell Death
1.3804969787597656,9.794470787,Stressed/Cell Death
2.935631275177002,8.642490387,Stressed/Cell Death
3.601813554763794,10.646913528442383,Stressed/Cell Death
5.082911968231201,9.021774291992188,Stressed/Cell Death
1.494679332,9.637455940246582,Stressed/Cell Death
4.337467670440674,8.143343925476074,Stressed/Cell Death
2.4158265590667725,8.678346633911133,Stressed/Cell Death
1.9188430309295654,10.521169662475586,Stressed/Cell Death
1.7277684211730957,10.734640121459961,Stressed/Cell Death
1.5930646657943726,10.32728385925293,Stressed/Cell Death
3.231934070587158,10.183672904968262,Stressed/Cell Death
2.7298851013183594,7.818204879760742,Stressed/Cell Death
3.562037706375122,8.217338562011719,Stressed/Cell Death
4.112110614776611,8.079115867614746,Stressed/Cell Death
4.263670921325684,9.140115737915039,Stressed/Cell Death
2.981367588043213,9.880584716796875,Stressed/Cell Death
1.8768322467803955,9.451015472,Stressed/Cell Death
3.9495372772216797,8.716239929199219,Stressed/Cell Death
3.160141706466675,10.467114448547363,Stressed/Cell Death
2.7167675495147705,9.023009300231934,Stressed/Cell Death
1.8901188373565674,9.826234817504883,Stressed/Cell Death
2.8749375343322754,9.957702637,Stressed/Cell Death
2.7284865379333496,8.758889198303223,Stressed/Cell Death
4.4137139320373535,10.168444633483887,Stressed/Cell Death
3.0473387241363525,8.721888542175293,Stressed/Cell Death
4.366812229156494,8.521026611328125,Stressed/Cell Death
2.9400932788848877,8.431786537,Stressed/Cell Death
3.224201202392578,9.723009109,Stressed/Cell Death
4.503777980804443,9.049912452697754,Stressed/Cell Death
2.089216947555542,10.541923522949219,Stressed/Cell Death
1.5510300397872925,9.217710494995117,Stressed/Cell Death
4.298237323760986,7.922376633,Stressed/Cell Death
4.269071578979492,8.792677879333496,Stressed/Cell Death
3.019200563430786,8.675847053527832,Stressed/Cell Death
4.549273968,9.809174537658691,Stressed/Cell Death
2.311194896697998,10.75851058959961,Stressed/Cell Death
3.116644859313965,10.294795036315918,Stressed/Cell Death
3.533168077468872,10.615429878234863,Stressed/Cell Death
2.2874488830566406,9.229471206665039,Stressed/Cell Death
3.111858367919922,10.94002628326416,Stressed/Cell Death
2.609006166,8.942029953,Stressed/Cell Death
3.3975327014923096,8.518948554992676,Stressed/Cell Death
2.8037803173065186,10.31676197052002,Stressed/Cell Death
2.2112722396850586,7.402759075164795,Stressed/Cell Death
3.1884686946868896,9.721726417541504,Stressed/Cell Death
2.594094753265381,8.040408134,Stressed/Cell Death
4.139519214630127,8.383770942687988,Stressed/Cell Death
2.8855669498443604,10.846803665161133,Stressed/Cell Death
1.8090308904647827,9.816039085388184,Stressed/Cell Death
2.7807841300964355,9.343441009521484,Stressed/Cell Death
2.5484278202056885,10.858461380004883,Stressed/Cell Death
4.253439426422119,8.968945503234863,Stressed/Cell Death
4.177710533,8.039395332336426,Stressed/Cell Death
4.301125526428223,10.227136611938477,Stressed/Cell Death
1.228540301322937,9.842492104,Stressed/Cell Death
1.7503483295440674,10.733147621154785,Stressed/Cell Death
1.5920482873916626,10.483177185058594,Stressed/Cell Death
4.4191741943359375,8.797972679138184,Stressed/Cell Death
4.612644195556641,8.303129196166992,Stressed/Cell Death
4.779566764831543,8.905561447143555,Stressed/Cell Death
4.728112697601318,9.552269936,Stressed/Cell Death
1.439562201499939,9.784297943115234,Stressed/Cell Death
3.661661148071289,7.975506782531738,Stressed/Cell Death
4.763226032,8.034134864807129,Stressed/Cell Death
2.7104341983795166,10.283023834228516,Stressed/Cell Death
1.8459864854812622,9.664783477783203,Stressed/Cell Death
1.8015224933624268,9.725072860717773,Stressed/Cell Death
1.7081223726272583,9.901998519897461,Stressed/Cell Death
2.337271213531494,9.081880569458008,Stressed/Cell Death
2.4545769691467285,10.13524055480957,Stressed/Cell Death
3.633192300796509,8.086454391479492,Stressed/Cell Death
6.013525963,9.864503860473633,Stressed/Cell Death
5.902139186859131,9.731459617614746,Stressed/Cell Death
5.311967372894287,8.933830261230469,Stressed/Cell Death
1.874719500541687,9.546998977661133,Stressed/Cell Death
4.991977214813232,8.700263977050781,Stressed/Cell Death
3.024782180786133,8.309192657470703,Stressed/Cell Death
2.5026280879974365,8.927434921264648,Stressed/Cell Death
1.5326824188232422,10.877084732055664,Stressed/Cell Death
4.602139949798584,8.097994804382324,Stressed/Cell Death
4.464657306671143,7.764215469360352,Stressed/Cell Death
2.9756009578704834,10.368498802185059,Stressed/Cell Death
3.008451461791992,8.593441009521484,Stressed/Cell Death
1.3876521587371826,10.183832168579102,Stressed/Cell Death
3.2278881072998047,9.891735076904297,Stressed/Cell Death
4.451076984405518,7.795169353485107,Stressed/Cell Death
4.102627754211426,7.9264912605285645,Stressed/Cell Death
3.937568426132202,10.122912406921387,Stressed/Cell Death
2.9228804111480713,9.786813735961914,Stressed/Cell Death
2.9315073490142822,8.125101089477539,Stressed/Cell Death
1.8997546434402466,9.791719436645508,Stressed/Cell Death
1.5955506563186646,10.226558685302734,Stressed/Cell Death
5.346064091,8.988216400146484,Stressed/Cell Death
2.4009976387023926,9.880321502685547,Stressed/Cell Death
1.3388277292251587,9.831336021,Stressed/Cell Death
2.4762215614318848,9.815801620483398,Stressed/Cell Death
1.3289003372192383,9.624972343444824,Stressed/Cell Death
1.9733026027679443,9.560793877,Stressed/Cell Death
4.913382530212402,10.000845909118652,Stressed/Cell Death
4.1995768547058105,8.391554832458496,Stressed/Cell Death
2.436751127243042,9.249980926513672,Stressed/Cell Death
3.2884984016418457,9.902766227722168,Stressed/Cell Death
2.5023415088653564,8.529849052,Stressed/Cell Death
3.637134313583374,8.019143104553223,Stressed/Cell Death
2.490875482559204,10.391580581665039,Stressed/Cell Death
4.003126144,8.491858482,Stressed/Cell Death
2.167065382003784,9.704534530639648,Stressed/Cell Death
4.364981651306152,7.856879711151123,Stressed/Cell Death
3.579026699066162,8.242403984069824,Stressed/Cell Death
2.244743585586548,9.565130233764648,Stressed/Cell Death
2.5274417400360107,9.232002258300781,Stressed/Cell Death
4.323050022125244,10.09238052368164,Stressed/Cell Death
6.011281490325928,9.791848182678223,Stressed/Cell Death
2.9191575050354004,10.730321884155273,Stressed/Cell Death
4.458396911621094,9.338484764099121,Stressed/Cell Death
3.5434703826904297,9.202399253845215,Stressed/Cell Death
3.078561544418335,8.228300094604492,Stressed/Cell Death
1.7966792583465576,9.047893524169922,Stressed/Cell Death
2.7849297523498535,8.691275596618652,Stressed/Cell Death
